ticker,period,period_start,period_end,strike,dte,roll,total_return_pct,annual_return_pct,max_drawdown_pct,total_trades,csp_trades,cc_trades,win_rate,premium_collected,completed_cycles,avg_cycle_days,initial_capital,final_capital
SPYM,3Y,2023-04-28,2026-03-20,5% OTM,60,Hold to Expiry,10.77,3.61,-9.31,12,10,2,83.3,667.23,2,334.0,8981.21,9948.45
SPYM,3Y,2023-04-28,2026-03-20,5% OTM,60,Roll @50% Profit,0.1,0.04,-7.78,18,18,0,94.4,794.59,0,0.0,8981.21,8990.49
SPYM,3Y,2023-04-28,2026-03-20,5% OTM,60,Roll @75% Profit,7.83,2.65,0.0,14,14,0,100.0,748.61,0,0.0,8981.21,9684.19
SPYM,3Y,2023-04-28,2026-03-20,5% OTM,60,Roll @7d Before,8.16,2.76,-0.43,21,21,0,95.2,871.03,0,0.0,8981.21,9714.13
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,30,Hold to Expiry,9.78,3.29,-1.83,24,23,1,95.8,178.49,1,526.0,8981.21,9859.71
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,30,Roll @50% Profit,1.14,0.39,-0.09,33,33,0,24.2,149.5,0,0.0,8981.21,9083.64
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,30,Roll @75% Profit,1.05,0.36,-0.21,26,26,0,30.8,139.15,0,0.0,8981.21,9075.88
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,30,Roll @7d Before,1.15,0.4,-0.09,39,39,0,25.6,156.0,0,0.0,8981.21,9084.14
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,45,Hold to Expiry,2.11,0.73,0.0,16,16,0,100.0,189.36,0,0.0,8981.21,9170.57
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,45,Roll @50% Profit,2.22,0.77,-0.04,23,23,0,43.5,239.85,0,0.0,8981.21,9180.68
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,45,Roll @75% Profit,1.65,0.57,0.0,18,18,0,61.1,165.33,0,0.0,8981.21,9129.54
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,45,Roll @7d Before,-0.11,-0.04,-2.23,26,26,0,65.4,217.32,0,0.0,8981.21,8971.4
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,60,Hold to Expiry,13.18,4.39,-3.72,12,11,1,91.7,283.72,1,548.0,8981.21,10164.93
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,60,Roll @50% Profit,-2.9,-1.02,-5.51,18,18,0,83.3,256.93,0,0.0,8981.21,8720.58
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,60,Roll @75% Profit,3.24,1.11,0.0,14,14,0,71.4,304.1,0,0.0,8981.21,9272.2
SPYM,3Y,2023-04-28,2026-03-20,10% OTM,60,Roll @7d Before,1.26,0.43,0.0,21,21,0,81.0,132.81,0,0.0,8981.21,9094.03
SPYM,5Y,2021-04-28,2026-03-20,ATM,30,Hold to Expiry,22.28,4.21,-10.97,40,21,19,87.5,2868.3,5,817.0,8981.21,10982.52
SPYM,5Y,2021-04-28,2026-03-20,ATM,30,Roll @50% Profit,12.0,2.35,-8.62,55,55,0,72.7,5934.04,0,0.0,8981.21,10059.35
SPYM,5Y,2021-04-28,2026-03-20,ATM,30,Roll @75% Profit,15.91,3.07,-8.27,43,43,0,83.7,4487.08,0,0.0,8981.21,10409.95
SPYM,5Y,2021-04-28,2026-03-20,ATM,30,Roll @7d Before,17.34,3.33,-8.62,61,61,0,77.0,6676.29,0,0.0,8981.21,10538.85
SPYM,5Y,2021-04-28,2026-03-20,ATM,45,Hold to Expiry,21.43,4.06,-9.63,27,17,10,88.9,2891.41,4,689.0,8981.21,10905.62
SPYM,5Y,2021-04-28,2026-03-20,ATM,45,Roll @50% Profit,17.48,3.36,-5.77,38,38,0,81.6,4768.5,0,0.0,8981.21,10551.36
SPYM,5Y,2021-04-28,2026-03-20,ATM,45,Roll @75% Profit,9.1,1.8,-8.68,30,30,0,76.7,3719.88,0,0.0,8981.21,9798.06
SPYM,5Y,2021-04-28,2026-03-20,ATM,45,Roll @7d Before,22.99,4.33,-5.75,40,40,0,82.5,5227.08,0,0.0,8981.21,11045.66
SPYM,5Y,2021-04-28,2026-03-20,ATM,60,Hold to Expiry,16.06,3.1,-11.45,21,13,8,85.7,2209.51,3,690.0,8981.21,10423.73
SPYM,5Y,2021-04-28,2026-03-20,ATM,60,Roll @50% Profit,6.11,1.22,-9.44,29,29,0,75.9,4252.74,0,0.0,8981.21,9530.02
SPYM,5Y,2021-04-28,2026-03-20,ATM,60,Roll @75% Profit,10.97,2.16,-8.12,23,23,0,78.3,3243.44,0,0.0,8981.21,9966.52
SPYM,5Y,2021-04-28,2026-03-20,ATM,60,Roll @7d Before,23.26,4.38,-5.43,31,31,0,87.1,4743.42,0,0.0,8981.21,11070.49
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,30,Hold to Expiry,13.93,2.71,-10.19,40,26,14,90.0,1318.33,3,712.0,8981.21,10232.55
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,30,Roll @50% Profit,4.32,0.87,-6.77,55,55,0,80.0,2546.61,0,0.0,8981.21,9369.23
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,30,Roll @75% Profit,4.21,0.85,-6.1,43,43,0,83.7,1953.65,0,0.0,8981.21,9359.04
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,30,Roll @7d Before,6.72,1.34,-6.77,61,61,0,82.0,2781.47,0,0.0,8981.21,9584.88
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,45,Hold to Expiry,13.4,2.61,-8.55,27,21,6,92.6,1570.29,1,551.0,8981.21,10184.51
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,45,Roll @50% Profit,10.74,2.11,-3.77,38,38,0,86.8,2422.5,0,0.0,8981.21,9945.69
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,45,Roll @75% Profit,3.71,0.75,-7.72,30,30,0,90.0,1816.83,0,0.0,8981.21,9314.31
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,45,Roll @7d Before,11.25,2.21,-4.91,40,40,0,87.5,2390.35,0,0.0,8981.21,9991.62
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,60,Hold to Expiry,14.47,2.81,-11.27,21,16,5,85.7,1366.24,3,670.0,8981.21,10280.45
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,60,Roll @50% Profit,0.01,0.0,-8.8,29,29,0,82.8,2179.92,0,0.0,8981.21,8982.29
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,60,Roll @75% Profit,5.18,1.04,-6.4,23,23,0,78.3,1642.15,0,0.0,8981.21,9446.55
