ticker,period,period_start,period_end,strike,dte,roll,total_return_pct,annual_return_pct,max_drawdown_pct,total_trades,csp_trades,cc_trades,win_rate,premium_collected,completed_cycles,avg_cycle_days,initial_capital,final_capital
JPM,1Y,2025-05-02,2026-03-20,3% OTM,45,Roll @75% Profit,1.68,1.91,-7.21,6,6,0,83.3,4325.72,0,0.0,36807.1,37425.38
JPM,1Y,2025-05-02,2026-03-20,3% OTM,45,Roll @7d Before,17.94,20.6,-3.19,13,13,0,92.3,9432.7,0,0.0,36807.1,43410.96
JPM,1Y,2025-05-02,2026-03-20,3% OTM,60,Hold to Expiry,8.6,9.82,0.0,4,4,0,100.0,3708.75,0,0.0,36807.1,39971.85
JPM,1Y,2025-05-02,2026-03-20,3% OTM,60,Roll @50% Profit,13.57,15.54,0.0,7,7,0,100.0,6632.87,0,0.0,36807.1,41801.05
JPM,1Y,2025-05-02,2026-03-20,3% OTM,60,Roll @75% Profit,4.85,5.52,-5.02,5,5,0,80.0,4785.92,0,0.0,36807.1,38590.69
JPM,1Y,2025-05-02,2026-03-20,3% OTM,60,Roll @7d Before,24.66,28.43,-0.76,12,12,0,91.7,11203.63,0,0.0,36807.1,45884.5
JPM,1Y,2025-05-02,2026-03-20,5% OTM,30,Hold to Expiry,4.26,4.85,-9.64,8,6,2,100.0,3013.43,0,0.0,36807.1,38376.52
JPM,1Y,2025-05-02,2026-03-20,5% OTM,30,Roll @50% Profit,7.07,8.07,-0.75,11,11,0,90.9,3838.57,0,0.0,36807.1,39410.6
JPM,1Y,2025-05-02,2026-03-20,5% OTM,30,Roll @75% Profit,5.6,6.38,-1.7,9,9,0,88.9,3155.74,0,0.0,36807.1,38866.92
JPM,1Y,2025-05-02,2026-03-20,5% OTM,30,Roll @7d Before,12.79,14.64,-0.75,17,17,0,94.1,6243.6,0,0.0,36807.1,41514.25
JPM,1Y,2025-05-02,2026-03-20,5% OTM,45,Hold to Expiry,7.34,8.37,0.0,5,5,0,100.0,2700.68,0,0.0,36807.1,39507.77
JPM,1Y,2025-05-02,2026-03-20,5% OTM,45,Roll @50% Profit,6.58,7.5,-2.83,9,9,0,77.8,4870.27,0,0.0,36807.1,39227.97
JPM,1Y,2025-05-02,2026-03-20,5% OTM,45,Roll @75% Profit,0.65,0.73,-6.16,6,6,0,83.3,3244.95,0,0.0,36807.1,37044.76
JPM,1Y,2025-05-02,2026-03-20,5% OTM,45,Roll @7d Before,14.35,16.44,-2.24,13,13,0,92.3,6986.68,0,0.0,36807.1,42089.09
JPM,1Y,2025-05-02,2026-03-20,5% OTM,60,Hold to Expiry,8.0,9.13,0.0,4,4,0,100.0,2945.85,0,0.0,36807.1,39752.95
JPM,1Y,2025-05-02,2026-03-20,5% OTM,60,Roll @50% Profit,11.48,13.13,0.0,7,7,0,100.0,5201.78,0,0.0,36807.1,41032.18
JPM,1Y,2025-05-02,2026-03-20,5% OTM,60,Roll @75% Profit,3.88,4.42,-4.12,5,5,0,80.0,3832.62,0,0.0,36807.1,38236.68
JPM,1Y,2025-05-02,2026-03-20,5% OTM,60,Roll @7d Before,20.72,23.84,-0.17,12,12,0,91.7,8781.72,0,0.0,36807.1,44434.75
JPM,1Y,2025-05-02,2026-03-20,10% OTM,30,Hold to Expiry,2.69,3.06,0.0,8,8,0,100.0,988.87,0,0.0,36807.1,37795.96
JPM,1Y,2025-05-02,2026-03-20,10% OTM,30,Roll @50% Profit,3.11,3.54,0.0,11,11,0,100.0,1251.63,0,0.0,36807.1,37951.88
JPM,1Y,2025-05-02,2026-03-20,10% OTM,30,Roll @75% Profit,2.85,3.24,0.0,9,9,0,100.0,1101.98,0,0.0,36807.1,37856.82
JPM,1Y,2025-05-02,2026-03-20,10% OTM,30,Roll @7d Before,5.09,5.8,0.0,17,17,0,100.0,2016.26,0,0.0,36807.1,38682.19
JPM,1Y,2025-05-02,2026-03-20,10% OTM,45,Hold to Expiry,3.28,3.73,0.0,5,5,0,100.0,1208.33,0,0.0,36807.1,38015.43
JPM,1Y,2025-05-02,2026-03-20,10% OTM,45,Roll @50% Profit,3.84,4.37,-1.07,9,9,0,77.8,2089.91,0,0.0,36807.1,38221.87
JPM,1Y,2025-05-02,2026-03-20,10% OTM,45,Roll @75% Profit,0.1,0.12,-3.08,6,6,0,83.3,1449.97,0,0.0,36807.1,36844.47
JPM,1Y,2025-05-02,2026-03-20,10% OTM,45,Roll @7d Before,6.87,7.83,-0.52,13,13,0,92.3,2960.96,0,0.0,36807.1,39335.74
JPM,1Y,2025-05-02,2026-03-20,10% OTM,60,Hold to Expiry,4.16,4.74,0.0,4,4,0,100.0,1532.75,0,0.0,36807.1,38339.85
JPM,1Y,2025-05-02,2026-03-20,10% OTM,60,Roll @50% Profit,6.6,7.52,0.0,7,7,0,100.0,2615.92,0,0.0,36807.1,39236.12
JPM,1Y,2025-05-02,2026-03-20,10% OTM,60,Roll @75% Profit,3.12,3.55,-1.16,5,5,0,80.0,1941.15,0,0.0,36807.1,37955.93
JPM,1Y,2025-05-02,2026-03-20,10% OTM,60,Roll @7d Before,11.24,12.85,0.0,12,12,0,100.0,4301.38,0,0.0,36807.1,40943.49
JPM,3Y,2023-04-28,2026-03-20,ATM,30,Hold to Expiry,25.26,8.13,-10.36,24,18,6,87.5,13241.99,3,412.0,36807.1,46105.08
JPM,3Y,2023-04-28,2026-03-20,ATM,30,Roll @50% Profit,20.51,6.69,-2.77,33,33,0,78.8,20513.6,0,0.0,36807.1,44355.87
JPM,3Y,2023-04-28,2026-03-20,ATM,30,Roll @75% Profit,19.52,6.38,-5.06,26,26,0,84.6,16113.97,0,0.0,36807.1,43991.41
JPM,3Y,2023-04-28,2026-03-20,ATM,30,Roll @7d Before,30.26,9.61,-2.79,39,39,0,82.1,26257.75,0,0.0,36807.1,47944.99
JPM,3Y,2023-04-28,2026-03-20,ATM,45,Hold to Expiry,23.56,7.62,-8.7,16,13,3,93.8,11717.17,1,551.0,36807.1,45480.27
JPM,3Y,2023-04-28,2026-03-20,ATM,45,Roll @50% Profit,25.26,8.13,-2.75,23,23,0,82.6,17248.64,0,0.0,36807.1,46104.74
JPM,3Y,2023-04-28,2026-03-20,ATM,45,Roll @75% Profit,23.76,7.68,-1.36,18,18,0,77.8,13629.6,0,0.0,36807.1,45550.67
JPM,3Y,2023-04-28,2026-03-20,ATM,45,Roll @7d Before,33.62,10.58,-4.59,26,26,0,88.5,21224.7,0,0.0,36807.1,49183.22
JPM,3Y,2023-04-28,2026-03-20,ATM,60,Hold to Expiry,17.95,5.9,-9.28,12,9,3,75.0,10150.7,3,304.0,36807.1,43413.79
JPM,3Y,2023-04-28,2026-03-20,ATM,60,Roll @50% Profit,14.02,4.66,-9.22,18,18,0,83.3,15660.6,0,0.0,36807.1,41967.78
JPM,3Y,2023-04-28,2026-03-20,ATM,60,Roll @75% Profit,27.76,8.88,-0.79,14,14,0,92.9,13341.39,0,0.0,36807.1,47025.08
JPM,3Y,2023-04-28,2026-03-20,ATM,60,Roll @7d Before,35.35,11.08,-1.5,21,21,0,81.0,19856.22,0,0.0,36807.1,49819.98
JPM,3Y,2023-04-28,2026-03-20,3% OTM,30,Hold to Expiry,16.58,5.47,-9.79,24,19,5,91.7,8247.36,2,324.0,36807.1,42910.46
JPM,3Y,2023-04-28,2026-03-20,3% OTM,30,Roll @50% Profit,14.61,4.85,-2.06,33,33,0,87.9,11599.72,0,0.0,36807.1,42185.15
JPM,3Y,2023-04-28,2026-03-20,3% OTM,30,Roll @75% Profit,10.92,3.66,-4.26,26,26,0,84.6,9166.51,0,0.0,36807.1,40827.06
JPM,3Y,2023-04-28,2026-03-20,3% OTM,30,Roll @7d Before,22.45,7.28,-2.06,39,39,0,87.2,15099.3,0,0.0,36807.1,45069.76
JPM,3Y,2023-04-28,2026-03-20,3% OTM,45,Hold to Expiry,17.71,5.82,-5.43,16,15,1,93.8,7460.97,1,551.0,36807.1,43324.07
JPM,3Y,2023-04-28,2026-03-20,3% OTM,45,Roll @50% Profit,19.0,6.22,-2.14,23,23,0,82.6,11012.84,0,0.0,36807.1,43801.22
JPM,3Y,2023-04-28,2026-03-20,3% OTM,45,Roll @75% Profit,18.54,6.08,-0.52,18,18,0,83.3,8632.07,0,0.0,36807.1,43632.47
JPM,3Y,2023-04-28,2026-03-20,3% OTM,45,Roll @7d Before,25.61,8.24,-3.85,26,26,0,92.3,13630.73,0,0.0,36807.1,46234.89
JPM,3Y,2023-04-28,2026-03-20,3% OTM,60,Hold to Expiry,14.21,4.72,-9.12,12,10,2,75.0,6975.67,2,334.0,36807.1,42038.76
JPM,3Y,2023-04-28,2026-03-20,3% OTM,60,Roll @50% Profit,9.73,3.28,-8.44,18,18,0,83.3,10532.76,0,0.0,36807.1,40389.55
JPM,3Y,2023-04-28,2026-03-20,3% OTM,60,Roll @75% Profit,22.23,7.22,-0.16,14,14,0,92.9,9271.37,0,0.0,36807.1,44989.81
JPM,3Y,2023-04-28,2026-03-20,3% OTM,60,Roll @7d Before,28.44,9.08,-0.38,21,21,0,90.5,13321.71,0,0.0,36807.1,47275.29
JPM,3Y,2023-04-28,2026-03-20,5% OTM,30,Hold to Expiry,15.02,4.98,-9.82,24,20,4,91.7,5729.87,2,324.0,36807.1,42336.97
JPM,3Y,2023-04-28,2026-03-20,5% OTM,30,Roll @50% Profit,12.06,4.03,-1.38,33,33,0,87.9,7636.66,0,0.0,36807.1,41246.36
JPM,3Y,2023-04-28,2026-03-20,5% OTM,30,Roll @75% Profit,7.44,2.52,-3.27,26,26,0,84.6,6011.51,0,0.0,36807.1,39544.51
JPM,3Y,2023-04-28,2026-03-20,5% OTM,30,Roll @7d Before,17.77,5.84,-1.38,39,39,0,89.7,10041.69,0,0.0,36807.1,43346.37
JPM,3Y,2023-04-28,2026-03-20,5% OTM,45,Hold to Expiry,12.88,4.29,0.0,16,16,0,100.0,5183.47,0,0.0,36807.1,41546.56
JPM,3Y,2023-04-28,2026-03-20,5% OTM,45,Roll @50% Profit,15.16,5.02,-1.55,23,23,0,87.0,7868.34,0,0.0,36807.1,42388.05
JPM,3Y,2023-04-28,2026-03-20,5% OTM,45,Roll @75% Profit,15.35,5.08,-0.02,18,18,0,94.4,6226.5,0,0.0,36807.1,42457.88
JPM,3Y,2023-04-28,2026-03-20,5% OTM,45,Roll @7d Before,19.49,6.38,-3.3,26,26,0,92.3,9767.39,0,0.0,36807.1,43981.06
JPM,3Y,2023-04-28,2026-03-20,5% OTM,60,Hold to Expiry,15.35,5.08,-8.37,12,10,2,75.0,5393.12,2,334.0,36807.1,42456.22
JPM,3Y,2023-04-28,2026-03-20,5% OTM,60,Roll @50% Profit,7.26,2.46,-7.65,18,18,0,88.9,7913.74,0,0.0,36807.1,39480.71
JPM,3Y,2023-04-28,2026-03-20,5% OTM,60,Roll @75% Profit,18.43,6.05,0.0,14,14,0,100.0,7137.15,0,0.0,36807.1,43591.29
JPM,3Y,2023-04-28,2026-03-20,5% OTM,60,Roll @7d Before,23.33,7.55,-0.01,21,21,0,95.2,9990.63,0,0.0,36807.1,45393.54
JPM,3Y,2023-04-28,2026-03-20,10% OTM,30,Hold to Expiry,4.84,1.66,0.0,24,24,0,100.0,1783.25,0,0.0,36807.1,38590.34
JPM,3Y,2023-04-28,2026-03-20,10% OTM,30,Roll @50% Profit,5.46,1.86,-0.32,33,33,0,84.8,2403.43,0,0.0,36807.1,38816.26
JPM,3Y,2023-04-28,2026-03-20,10% OTM,30,Roll @75% Profit,4.32,1.48,-0.36,26,26,0,92.3,1936.29,0,0.0,36807.1,38397.86
JPM,3Y,2023-04-28,2026-03-20,10% OTM,30,Roll @7d Before,7.43,2.52,-0.32,39,39,0,87.2,3168.05,0,0.0,36807.1,39541.72
JPM,3Y,2023-04-28,2026-03-20,10% OTM,45,Hold to Expiry,5.63,1.92,0.0,16,16,0,100.0,2070.65,0,0.0,36807.1,38877.74
JPM,3Y,2023-04-28,2026-03-20,10% OTM,45,Roll @50% Profit,7.54,2.55,-0.52,23,23,0,91.3,3246.19,0,0.0,36807.1,39581.27
JPM,3Y,2023-04-28,2026-03-20,10% OTM,45,Roll @75% Profit,6.77,2.3,0.0,18,18,0,94.4,2514.79,0,0.0,36807.1,39299.79
JPM,3Y,2023-04-28,2026-03-20,10% OTM,45,Roll @7d Before,8.22,2.78,-1.76,26,26,0,96.2,3888.24,0,0.0,36807.1,39833.55
JPM,3Y,2023-04-28,2026-03-20,10% OTM,60,Hold to Expiry,5.89,2.01,0.0,12,12,0,100.0,2412.38,0,0.0,36807.1,38975.48
JPM,3Y,2023-04-28,2026-03-20,10% OTM,60,Roll @50% Profit,2.8,0.96,-5.58,18,18,0,88.9,3704.18,0,0.0,36807.1,37838.29
JPM,3Y,2023-04-28,2026-03-20,10% OTM,60,Roll @75% Profit,9.66,3.25,0.0,14,14,0,100.0,3567.25,0,0.0,36807.1,40361.27
JPM,3Y,2023-04-28,2026-03-20,10% OTM,60,Roll @7d Before,11.55,3.87,0.0,21,21,0,100.0,4375.66,0,0.0,36807.1,41058.34
JPM,5Y,2021-04-28,2026-03-20,ATM,30,Hold to Expiry,20.74,3.94,-14.19,40,17,23,85.0,14876.64,6,531.0,36807.1,44439.74
JPM,5Y,2021-04-28,2026-03-20,ATM,30,Roll @50% Profit,12.26,2.4,-9.73,55,55,0,70.9,29130.67,0,0.0,36807.1,41321.36
JPM,5Y,2021-04-28,2026-03-20,ATM,30,Roll @75% Profit,25.06,4.69,-6.88,43,43,0,86.0,22952.24,0,0.0,36807.1,46029.46
JPM,5Y,2021-04-28,2026-03-20,ATM,30,Roll @7d Before,21.77,4.12,-9.73,61,61,0,73.8,34900.5,0,0.0,36807.1,44819.73
JPM,5Y,2021-04-28,2026-03-20,ATM,45,Hold to Expiry,25.48,4.76,-12.14,27,14,13,88.9,12722.47,3,858.0,36807.1,46185.57
JPM,5Y,2021-04-28,2026-03-20,ATM,45,Roll @50% Profit,20.71,3.93,-5.93,38,38,0,73.7,23802.05,0,0.0,36807.1,44429.51
JPM,5Y,2021-04-28,2026-03-20,ATM,45,Roll @75% Profit,13.25,2.58,-11.19,30,30,0,73.3,19218.84,0,0.0,36807.1,41684.48
JPM,5Y,2021-04-28,2026-03-20,ATM,45,Roll @7d Before,28.15,5.21,-9.22,40,40,0,77.5,29495.52,0,0.0,36807.1,47167.86
JPM,5Y,2021-04-28,2026-03-20,ATM,60,Hold to Expiry,21.71,4.11,-14.91,21,10,11,90.5,11735.37,3,345.0,36807.1,44798.47
JPM,5Y,2021-04-28,2026-03-20,ATM,60,Roll @50% Profit,11.69,2.29,-10.24,29,29,0,72.4,21577.74,0,0.0,36807.1,41110.63
JPM,5Y,2021-04-28,2026-03-20,ATM,60,Roll @75% Profit,16.82,3.24,-8.01,23,23,0,73.9,16690.79,0,0.0,36807.1,42998.63
JPM,5Y,2021-04-28,2026-03-20,ATM,60,Roll @7d Before,37.26,6.7,-6.37,31,31,0,80.6,27495.58,0,0.0,36807.1,50522.87
JPM,5Y,2021-04-28,2026-03-20,3% OTM,30,Hold to Expiry,18.04,3.46,-14.08,40,19,21,90.0,9784.31,4,611.0,36807.1,43447.41
JPM,5Y,2021-04-28,2026-03-20,3% OTM,30,Roll @50% Profit,6.45,1.29,-8.17,55,55,0,72.7,16771.36,0,0.0,36807.1,39182.99
JPM,5Y,2021-04-28,2026-03-20,3% OTM,30,Roll @75% Profit,17.13,3.29,-5.9,43,43,0,86.0,13301.28,0,0.0,36807.1,43113.1
JPM,5Y,2021-04-28,2026-03-20,3% OTM,30,Roll @7d Before,14.2,2.76,-8.17,61,61,0,75.4,20295.69,0,0.0,36807.1,42034.38
JPM,5Y,2021-04-28,2026-03-20,3% OTM,45,Hold to Expiry,21.37,4.05,-11.25,27,14,13,92.6,9110.34,1,689.0,36807.1,44673.44
JPM,5Y,2021-04-28,2026-03-20,3% OTM,45,Roll @50% Profit,14.34,2.78,-4.85,38,38,0,76.3,14897.68,0,0.0,36807.1,42084.22
JPM,5Y,2021-04-28,2026-03-20,3% OTM,45,Roll @75% Profit,7.35,1.46,-10.63,30,30,0,80.0,12157.84,0,0.0,36807.1,39513.96
JPM,5Y,2021-04-28,2026-03-20,3% OTM,45,Roll @7d Before,19.59,3.73,-8.43,40,40,0,80.0,18960.67,0,0.0,36807.1,44018.76
JPM,5Y,2021-04-28,2026-03-20,3% OTM,60,Hold to Expiry,17.53,3.36,-11.82,21,12,9,90.5,8696.26,1,670.0,36807.1,43259.36
JPM,5Y,2021-04-28,2026-03-20,3% OTM,60,Roll @50% Profit,6.85,1.37,-9.44,29,29,0,72.4,14767.27,0,0.0,36807.1,39326.74
JPM,5Y,2021-04-28,2026-03-20,3% OTM,60,Roll @75% Profit,12.37,2.42,-6.14,23,23,0,78.3,11122.92,0,0.0,36807.1,41359.25
JPM,5Y,2021-04-28,2026-03-20,3% OTM,60,Roll @7d Before,30.71,5.64,-4.8,31,31,0,87.1,19166.55,0,0.0,36807.1,48110.27
JPM,5Y,2021-04-28,2026-03-20,5% OTM,30,Hold to Expiry,10.04,1.98,-14.3,40,25,15,92.5,6739.88,2,774.0,36807.1,40502.98
JPM,5Y,2021-04-28,2026-03-20,5% OTM,30,Roll @50% Profit,3.82,0.77,-6.89,55,55,0,74.5,11163.27,0,0.0,36807.1,38214.92
JPM,5Y,2021-04-28,2026-03-20,5% OTM,30,Roll @75% Profit,10.86,2.13,-5.09,43,43,0,86.0,8968.17,0,0.0,36807.1,40803.84
JPM,5Y,2021-04-28,2026-03-20,5% OTM,30,Roll @7d Before,9.8,1.93,-6.89,61,61,0,77.0,13618.56,0,0.0,36807.1,40412.68
JPM,5Y,2021-04-28,2026-03-20,5% OTM,45,Hold to Expiry,18.83,3.6,-10.42,27,16,11,92.6,6772.95,1,689.0,36807.1,43736.05
JPM,5Y,2021-04-28,2026-03-20,5% OTM,45,Roll @50% Profit,10.39,2.05,-4.1,38,38,0,76.3,10503.49,0,0.0,36807.1,40630.32
JPM,5Y,2021-04-28,2026-03-20,5% OTM,45,Roll @75% Profit,4.79,0.96,-9.73,30,30,0,86.7,8749.9,0,0.0,36807.1,38569.99
JPM,5Y,2021-04-28,2026-03-20,5% OTM,45,Roll @7d Before,14.99,2.9,-7.64,40,40,0,82.5,13914.14,0,0.0,36807.1,42326.18
JPM,5Y,2021-04-28,2026-03-20,5% OTM,60,Hold to Expiry,15.48,2.99,-11.21,21,12,9,95.2,6941.79,1,670.0,36807.1,42504.89
JPM,5Y,2021-04-28,2026-03-20,5% OTM,60,Roll @50% Profit,4.41,0.89,-8.77,29,29,0,75.9,11167.5,0,0.0,36807.1,38431.8
JPM,5Y,2021-04-28,2026-03-20,5% OTM,60,Roll @75% Profit,10.08,1.99,-4.88,23,23,0,78.3,8367.63,0,0.0,36807.1,40517.94
JPM,5Y,2021-04-28,2026-03-20,5% OTM,60,Roll @7d Before,25.2,4.71,-3.96,31,31,0,87.1,14714.98,0,0.0,36807.1,46084.08
JPM,5Y,2021-04-28,2026-03-20,10% OTM,30,Hold to Expiry,16.52,3.18,-7.71,40,33,7,95.0,3079.5,2,696.0,36807.1,42886.6
JPM,5Y,2021-04-28,2026-03-20,10% OTM,30,Roll @50% Profit,1.19,0.24,-3.82,55,55,0,76.4,3619.67,0,0.0,36807.1,37244.6
JPM,5Y,2021-04-28,2026-03-20,10% OTM,30,Roll @75% Profit,3.99,0.8,-1.91,43,43,0,88.4,3009.42,0,0.0,36807.1,38276.05
JPM,5Y,2021-04-28,2026-03-20,10% OTM,30,Roll @7d Before,3.26,0.66,-3.82,61,61,0,78.7,4396.93,0,0.0,36807.1,38007.14
JPM,5Y,2021-04-28,2026-03-20,10% OTM,45,Hold to Expiry,8.26,1.64,0.0,27,27,0,100.0,3040.4,0,0.0,36807.1,39847.5
JPM,5Y,2021-04-28,2026-03-20,10% OTM,45,Roll @50% Profit,4.21,0.85,-2.03,38,38,0,81.6,3981.76,0,0.0,36807.1,38356.92
JPM,5Y,2021-04-28,2026-03-20,10% OTM,45,Roll @75% Profit,-0.24,-0.05,-7.11,30,30,0,90.0,3432.8,0,0.0,36807.1,36717.76
JPM,5Y,2021-04-28,2026-03-20,10% OTM,45,Roll @7d Before,6.37,1.27,-4.86,40,40,0,90.0,5590.52,0,0.0,36807.1,39150.03
JPM,5Y,2021-04-28,2026-03-20,10% OTM,60,Hold to Expiry,8.72,1.73,-6.17,21,18,3,95.2,3409.58,1,426.0,36807.1,40016.68
JPM,5Y,2021-04-28,2026-03-20,10% OTM,60,Roll @50% Profit,0.24,0.05,-6.5,29,29,0,75.9,5184.48,0,0.0,36807.1,36895.75
JPM,5Y,2021-04-28,2026-03-20,10% OTM,60,Roll @75% Profit,6.24,1.25,-2.29,23,23,0,91.3,3670.88,0,0.0,36807.1,39103.56
JPM,5Y,2021-04-28,2026-03-20,10% OTM,60,Roll @7d Before,13.93,2.71,-1.8,31,31,0,90.3,7056.77,0,0.0,36807.1,41933.44
